amount,area_code,area_name,lat,lon
270000,E05000833,Priory,53.429372,-2.319656
356000,E05000820,Ashton upon Mersey,53.428031,-2.330361
118000,E05000822,Broadheath,53.41088,-2.346445
180000,E05000833,Priory,53.424937,-2.317757
1133500,E05000831,Hale Central,53.381082,-2.340295
80000,E05000832,Longford,53.444096,-2.295106
280000,E05000822,Broadheath,53.409589,-2.34827
1160000,E05000831,Hale Central,53.375594,-2.338974
347500,E05000837,Timperley,53.406752,-2.328286
345000,E05000838,Urmston,53.446672,-2.355635
225000,E05000820,Ashton upon Mersey,53.429263,-2.342712
1585000,E05000819,Altrincham,53.385932,-2.354136
635000,E05000828,Flixton,53.441659,-2.375405
260000,E05000833,Priory,53.428042,-2.319496
179000,E05000835,Sale Moor,53.415739,-2.297843
1075000,E05000831,Hale Central,53.378379,-2.345896
340000,E05000820,Ashton upon Mersey,53.429382,-2.322726
428300,E05000830,Hale Barns,53.374656,-2.317277
263000,E05000826,Davyhulme East,53.454763,-2.34608
355000,E05000823,Brooklands,53.414413,-2.310457
262000,E05000822,Broadheath,53.409919,-2.355328
198000,E05000828,Flixton,53.448764,-2.371237
258000,E05000822,Broadheath,53.400696,-2.342617
183000,E05000834,St Mary's,53.410302,-2.362537
310000,E05000828,Flixton,53.439933,-2.366869
255200,E05000834,St Mary's,53.426677,-2.34826
190000,E05000826,Davyhulme East,53.450397,-2.345231
202000,E05000834,St Mary's,53.410251,-2.361363
240000,E05000828,Flixton,53.442177,-2.384879
232000,E05000835,Sale Moor,53.42198,-2.300475
300000,E05000826,Davyhulme East,53.456286,-2.347794
250000,E05000834,St Mary's,53.42127,-2.35282
299950,E05000836,Stretford,53.441351,-2.310412
163000,E05000832,Longford,53.450409,-2.297574
199950,E05000836,Stretford,53.45212,-2.313593
250000,E05000827,Davyhulme West,53.4606,-2.377621
160000,E05000824,Bucklow-St Martins,53.420044,-2.433025
220000,E05000820,Ashton upon Mersey,53.432131,-2.329746
660000,E05000831,Hale Central,53.378023,-2.334995
240000,E05000822,Broadheath,53.401134,-2.350367
253000,E05000830,Hale Barns,53.380533,-2.314344
355000,E05000830,Hale Barns,53.381713,-2.310204
225000,E05000833,Priory,53.426069,-2.31751
248500,E05000820,Ashton upon Mersey,53.430594,-2.339427
46000,E05000822,Broadheath,53.410594,-2.345917
279000,E05000823,Brooklands,53.411935,-2.30904
143000,E05000824,Bucklow-St Martins,53.417533,-2.431344
197000,E05000827,Davyhulme West,53.458247,-2.379678
803000,E05000821,Bowdon,53.380198,-2.350284
465000,E05000831,Hale Central,53.38114,-2.329412
390000,E05000831,Hale Central,53.381446,-2.348311
175000,E05000819,Altrincham,53.397124,-2.356018
380000,E05000819,Altrincham,53.392362,-2.368069
155000,E05000824,Bucklow-St Martins,53.426157,-2.356698
1059500,E05000821,Bowdon,53.376544,-2.360791
180000,E05000835,Sale Moor,53.418609,-2.310803
422000,E05000834,St Mary's,53.423653,-2.349469
115000,E05000820,Ashton upon Mersey,53.422339,-2.334425
312000,E05000826,Davyhulme East,53.457627,-2.362489
305000,E05000820,Ashton upon Mersey,53.429747,-2.340112
450000,E05000820,Ashton upon Mersey,53.42824,-2.32931
380000,E05000820,Ashton upon Mersey,53.429047,-2.330174
416000,E05000830,Hale Barns,53.378936,-2.316647
233000,E05000826,Davyhulme East,53.453381,-2.3606
290000,E05000833,Priory,53.420587,-2.32755
268270,E05000831,Hale Central,53.383688,-2.33761
260000,E05000821,Bowdon,53.382409,-2.353866
435000,E05000830,Hale Barns,53.38058,-2.310301
145000,E05000834,St Mary's,53.421838,-2.342818
166500,E05000833,Priory,53.423012,-2.318299
334750,E05000819,Altrincham,53.395093,-2.362046
430000,E05000839,Village,53.410109,-2.323363
145000,E05000823,Brooklands,53.415452,-2.318514
700000,E05000830,Hale Barns,53.361866,-2.316791
400000,E05000820,Ashton upon Mersey,53.424267,-2.332755
360000,E05000834,St Mary's,53.41307,-2.341123
299950,E05000828,Flixton,53.442125,-2.387016
375000,E05000839,Village,53.395008,-2.313368
312000,E05000831,Hale Central,53.383753,-2.336799
391000,E05000823,Brooklands,53.414281,-2.309192
525000,E05000830,Hale Barns,53.37755,-2.317419
290000,E05000837,Timperley,53.408865,-2.327851
125000,E05000833,Priory,53.427877,-2.307003
200000,E05000828,Flixton,53.449372,-2.391855
318500,E05000822,Broadheath,53.3996,-2.336608
225000,E05000836,Stretford,53.447314,-2.316192
296000,E05000820,Ashton upon Mersey,53.428977,-2.322889
250000,E05000831,Hale Central,53.384611,-2.344744
160000,E05000835,Sale Moor,53.41728,-2.292693
312000,E05000819,Altrincham,53.390024,-2.374093
160000,E05000829,Gorse Hill,53.45332,-2.335121
470000,E05000834,St Mary's,53.417964,-2.352266
256000,E05000834,St Mary's,53.414249,-2.349978
1875000,E05000834,St Mary's,53.417262,-2.346482
315000,E05000827,Davyhulme West,53.457109,-2.375752
255200,E05000820,Ashton upon Mersey,53.429288,-2.343645
142000,E05000819,Altrincham,53.392545,-2.348206
265000,E05000827,Davyhulme West,53.454602,-2.360957
149000,E05000829,Gorse Hill,53.453078,-2.301282
335000,E05000833,Priory,53.43062,-2.313059
306000,E05000827,Davyhulme West,53.456465,-2.374933
115000,E05000834,St Mary's,53.41618,-2.359578
550000,E05000835,Sale Moor,53.421709,-2.300399
165000,E05000822,Broadheath,53.405784,-2.355249
425000,E05000833,Priory,53.41987,-2.329922
361000,E05000831,Hale Central,53.37084,-2.338681
640000,E05000820,Ashton upon Mersey,53.424317,-2.33408
130000,E05000825,Clifford,53.466921,-2.266945
265000,E05000823,Brooklands,53.416905,-2.319653
218500,E05000826,Davyhulme East,53.450373,-2.347384
168000,E05000821,Bowdon,53.382985,-2.362636
355000,E05000819,Altrincham,53.391958,-2.346833
290000,E05000833,Priory,53.428949,-2.30984
182000,E05000824,Bucklow-St Martins,53.426522,-2.351915
432000,E05000838,Urmston,53.445528,-2.356484
230000,E05000820,Ashton upon Mersey,53.428597,-2.342631
1250000,E05000821,Bowdon,53.373222,-2.374863
311000,E05000832,Longford,53.4477,-2.298624
360000,E05000832,Longford,53.45762,-2.274101
99950,E05000829,Gorse Hill,53.45831,-2.300807
180000,E05000836,Stretford,53.447166,-2.327725
280000,E05000833,Priory,53.423498,-2.317972
325000,E05000823,Brooklands,53.41188,-2.31289
360000,E05000825,Clifford,53.455624,-2.266076
185000,E05000833,Priory,53.420222,-2.329579
165995,E05000827,Davyhulme West,53.452491,-2.394066
180000,E05000823,Brooklands,53.41327,-2.320889
335000,E05000831,Hale Central,53.371353,-2.344712
302000,E05000837,Timperley,53.403886,-2.3275420000000002
197000,E05000836,Stretford,53.450358,-2.324045
180000,E05000829,Gorse Hill,53.456711,-2.30072
347000,E05000834,St Mary's,53.417285,-2.338283
240000,E05000819,Altrincham,53.39761,-2.34721
350000,E05000820,Ashton upon Mersey,53.428552,-2.336927
265000,E05000822,Broadheath,53.402876,-2.356924
214000,E05000828,Flixton,53.452091,-2.370709
660000,E05000819,Altrincham,53.392162,-2.347587
245000,E05000828,Flixton,53.440754,-2.368623
88000,E05000819,Altrincham,53.387993,-2.344004
175000,E05000827,Davyhulme West,53.459017,-2.377772
265000,E05000828,Flixton,53.445404,-2.390464
220000,E05000827,Davyhulme West,53.460067,-2.378459
530000,E05000830,Hale Barns,53.386903,-2.325442
320000,E05000831,Hale Central,53.376755,-2.347717
260000,E05000831,Hale Central,53.37193,-2.343935
280000,E05000833,Priory,53.425855,-2.320728
327000,E05000825,Clifford,53.454424,-2.2676789999999998
290000,E05000823,Brooklands,53.408924,-2.335599
455000,E05000820,Ashton upon Mersey,53.428549,-2.331509
220000,E05000825,Clifford,53.456802,-2.270195
317500,E05000823,Brooklands,53.416187,-2.326042
185000,E05000834,St Mary's,53.422615,-2.359843
115000,E05000834,St Mary's,53.425323,-2.350039
153995,E05000827,Davyhulme West,53.452491,-2.394066
140000,E05000829,Gorse Hill,53.457534,-2.302037
184000,E05000827,Davyhulme West,53.45357,-2.397421
163000,E05000835,Sale Moor,53.411012,-2.297539
250000,E05000824,Bucklow-St Martins,53.42567,-2.354376
652000,E05000821,Bowdon,53.391366,-2.367293
292500,E05000824,Bucklow-St Martins,53.431219,-2.350374
206611,E05000833,Priory,53.423964,-2.318652
239999,E05000827,Davyhulme West,53.461043,-2.376781
230500,E05000819,Altrincham,53.388264,-2.34336
170000,E05000829,Gorse Hill,53.452424,-2.321049
150000,E05000829,Gorse Hill,53.456324,-2.304136
355000,E05000836,Stretford,53.450306,-2.31638
285000,E05000833,Priory,53.420188,-2.325455
310000,E05000838,Urmston,53.444059,-2.360868
200000,E05000832,Longford,53.450909,-2.291524
219000,E05000833,Priory,53.428544,-2.316896
230000,E05000826,Davyhulme East,53.457066,-2.351641
287000,E05000823,Brooklands,53.41188,-2.31289
167000,E05000827,Davyhulme West,53.455184,-2.395764
190000,E05000828,Flixton,53.449649,-2.38984
220000,E05000838,Urmston,53.450224,-2.333425
165250,E05000829,Gorse Hill,53.454417,-2.308475
409000,E05000839,Village,53.39241,-2.323258
200000,E05000836,Stretford,53.451667,-2.31511
250000,E05000828,Flixton,53.445236,-2.363964
145000,E05000825,Clifford,53.459763,-2.256117
265000,E05000836,Stretford,53.446615,-2.318551
180000,E05000829,Gorse Hill,53.451241,-2.319685
286500,E05000831,Hale Central,53.383489,-2.347366
535000,E05000820,Ashton upon Mersey,53.423757,-2.341329
167500,E05000827,Davyhulme West,53.44788,-2.402607
200000,E05000825,Clifford,53.458419,-2.262464
295000,E05000827,Davyhulme West,53.454913,-2.362104
165995,E05000827,Davyhulme West,53.452491,-2.394066
300000,E05000822,Broadheath,53.406194,-2.35644
315000,E05000837,Timperley,53.405545,-2.335587
190000,E05000834,St Mary's,53.410251,-2.361363
164000,E05000837,Timperley,53.403507,-2.337692
2100000,E05000830,Hale Barns,53.374618,-2.324777
490000,E05000837,Timperley,53.393458,-2.328078
225000,E05000820,Ashton upon Mersey,53.425878,-2.328659
272000,E05000820,Ashton upon Mersey,53.428148,-2.342974
128500,E05000838,Urmston,53.444224,-2.350541
220000,E05000838,Urmston,53.45032,-2.334329
162000,E05000819,Altrincham,53.390795,-2.353996
652000,E05000823,Brooklands,53.410047,-2.32956
462500,E05000830,Hale Barns,53.375894,-2.318203
420000,E05000837,Timperley,53.406012,-2.335801
550000,E05000819,Altrincham,53.393842,-2.374125
134200,E05000835,Sale Moor,53.414166,-2.301338
570000,E05000835,Sale Moor,53.422708,-2.310322
294304,E05000819,Altrincham,53.394581,-2.356403
303000,E05000820,Ashton upon Mersey,53.430814,-2.320916
94000,E05000836,Stretford,53.445395,-2.327681
253000,E05000835,Sale Moor,53.421709,-2.300399
220000,E05000837,Timperley,53.392258,-2.332941
120500,E05000834,St Mary's,53.41646,-2.343873
310000,E05000837,Timperley,53.404369,-2.328569
191500,E05000828,Flixton,53.443398,-2.390987
360000,E05000823,Brooklands,53.414633,-2.335463
624000,E05000828,Flixton,53.442702,-2.363566
303950,E05000839,Village,53.393629,-2.317944
1455000,E05000819,Altrincham,53.383795,-2.358943
575000,E05000831,Hale Central,53.380171,-2.344753
465750,E05000819,Altrincham,53.395093,-2.362046
121000,E05000825,Clifford,53.457835,-2.266361
950000,E05000834,St Mary's,53.419183,-2.350395
317000,E05000831,Hale Central,53.380121,-2.346376
393000,E05000831,Hale Central,53.380454,-2.330278
274600,E05000819,Altrincham,53.39761,-2.34721
179055,E05000838,Urmston,53.446646,-2.330461
155000,E05000838,Urmston,53.449031,-2.342028
295500,E05000832,Longford,53.452335,-2.281641
255000,E05000826,Davyhulme East,53.453967,-2.359852
207700,E05000838,Urmston,53.446244,-2.339055
265000,E05000834,St Mary's,53.423425,-2.356645
185000,E05000833,Priory,53.42047,-2.324449
585000,E05000821,Bowdon,53.386267,-2.365265
220000,E05000828,Flixton,53.447164,-2.385316
165000,E05000827,Davyhulme West,53.454054,-2.395061
174950,E05000826,Davyhulme East,53.462985,-2.355952
532000,E05000837,Timperley,53.400715,-2.33024
250000,E05000834,St Mary's,53.423876,-2.359222
220000,E05000828,Flixton,53.449466,-2.387866
135000,E05000819,Altrincham,53.388722,-2.349829
250500,E05000827,Davyhulme West,53.453781,-2.36211
528000,E05000820,Ashton upon Mersey,53.431509,-2.323826
470000,E05000832,Longford,53.447923,-2.296051
155871,E05000833,Priory,53.421896,-2.315311
264000,E05000833,Priory,53.423498,-2.317972
228000,E05000838,Urmston,53.450644,-2.331019
215000,E05000822,Broadheath,53.400916,-2.350997
295000,E05000820,Ashton upon Mersey,53.432119,-2.346799
265000,E05000828,Flixton,53.44061,-2.368922
336000,E05000819,Altrincham,53.390783,-2.345921
230000,E05000820,Ashton upon Mersey,53.432384,-2.329402
150000,E05000829,Gorse Hill,53.457129,-2.302455
112000,E05000836,Stretford,53.444536,-2.322902
200000,E05000833,Priory,53.421335,-2.323508
250000,E05000832,Longford,53.446283,-2.300963
615000,E05000835,Sale Moor,53.422708,-2.310322
200000,E05000822,Broadheath,53.398342,-2.342809
269000,E05000820,Ashton upon Mersey,53.430642,-2.34766
400000,E05000835,Sale Moor,53.421133,-2.304607
220500,E05000827,Davyhulme West,53.454913,-2.362104
587500,E05000821,Bowdon,53.373577,-2.36442
368000,E05000831,Hale Central,53.383176,-2.33732
320000,E05000828,Flixton,53.443601,-2.372486
320000,E05000828,Flixton,53.443601,-2.372486
225000,E05000835,Sale Moor,53.416456,-2.287527
165000,E05000839,Village,53.395927,-2.309089
2850000,E05000821,Bowdon,53.375803,-2.359644
282500,E05000839,Village,53.403757,-2.322081
1450000,E05000821,Bowdon,53.376544,-2.360791
215000,E05000822,Broadheath,53.398809,-2.33979
150000,E05000829,Gorse Hill,53.461737,-2.288963
1130000,E05000821,Bowdon,53.379899,-2.372246
410000,E05000835,Sale Moor,53.422708,-2.310322
332000,E05000833,Priory,53.428949,-2.30984
159950,E05000836,Stretford,53.451532,-2.311827
262000,E05000823,Brooklands,53.411511,-2.309608
315000,E05000839,Village,53.389879,-2.322202
110000,E05000836,Stretford,53.447366,-2.326853
410000,E05000822,Broadheath,53.40931,-2.348464
1150000,E05000830,Hale Barns,53.370246,-2.332439
170500,E05000833,Priory,53.426364,-2.315194
165000,E05000822,Broadheath,53.405989,-2.358951
195000,E05000822,Broadheath,53.403979,-2.366605
97500,E05000829,Gorse Hill,53.45339,-2.326237
2700000,E05000830,Hale Barns,53.372714,-2.326805
191000,E05000819,Altrincham,53.39732,-2.353719
325000,E05000831,Hale Central,53.37193,-2.343935
435000,E05000830,Hale Barns,53.374191,-2.316357
172693,E05000830,Hale Barns,53.38822,-2.324024
220000,E05000827,Davyhulme West,53.455606,-2.36199
151000,E05000833,Priory,53.419674,-2.316198
185000,E05000826,Davyhulme East,53.460182,-2.346305
235000,E05000827,Davyhulme West,53.446036,-2.403267
235000,E05000827,Davyhulme West,53.446036,-2.403267
270000,E05000834,St Mary's,53.422004,-2.350794
162000,E05000829,Gorse Hill,53.456632,-2.303265
162000,E05000825,Clifford,53.46363,-2.267572
345000,E05000837,Timperley,53.392413,-2.338521
160000,E05000829,Gorse Hill,53.456324,-2.304136
600000,E05000830,Hale Barns,53.374006,-2.31849
291000,E05000832,Longford,53.4477,-2.298624
190000,E05000823,Brooklands,53.415211,-2.32119
145000,E05000823,Brooklands,53.417047,-2.322919
135000,E05000824,Bucklow-St Martins,53.416036,-2.442583
299000,E05000822,Broadheath,53.398,-2.336791
299000,E05000822,Broadheath,53.398,-2.336791
195000,E05000833,Priory,53.426338,-2.318038
104000,E05000824,Bucklow-St Martins,53.418701,-2.436427
160000,E05000828,Flixton,53.449497,-2.389462
215000,E05000839,Village,53.402589,-2.322117
280000,E05000825,Clifford,53.460463,-2.268667
128000,E05000838,Urmston,53.451191,-2.362359
365000,E05000821,Bowdon,53.380578,-2.361909
230000,E05000822,Broadheath,53.404381,-2.367466
125000,E05000824,Bucklow-St Martins,53.418746,-2.421441
121500,E05000837,Timperley,53.397959,-2.319075
257000,E05000822,Broadheath,53.40107,-2.368505
400000,E05000834,St Mary's,53.416069,-2.351769
320000,E05000825,Clifford,53.453225,-2.269615
580000,E05000821,Bowdon,53.370319,-2.362632
228500,E05000833,Priory,53.42107,-2.325282
625000,E05000835,Sale Moor,53.422708,-2.310322
155000,E05000839,Village,53.396273,-2.307407
870000,E05000820,Ashton upon Mersey,53.424738,-2.33774
214000,E05000835,Sale Moor,53.410616,-2.301162
283500,E05000828,Flixton,53.445994,-2.386028
184950,E05000837,Timperley,53.395501,-2.339854
88000,E05000839,Village,53.405276,-2.315595
560000,E05000821,Bowdon,53.377938,-2.358068
236000,E05000835,Sale Moor,53.415499,-2.289612
415000,E05000835,Sale Moor,53.422708,-2.310322
157000,E05000831,Hale Central,53.382426,-2.338788
123332,E05000820,Ashton upon Mersey,53.431727,-2.329472
433000,E05000837,Timperley,53.404504,-2.334992
222150,E05000838,Urmston,53.451236,-2.358835
289000,E05000819,Altrincham,53.391797,-2.346486
460000,E05000835,Sale Moor,53.423167,-2.303809
98000,E05000836,Stretford,53.444536,-2.322902
895000,E05000830,Hale Barns,53.362757,-2.313086
235000,E05000822,Broadheath,53.404447,-2.339158
355000,E05000822,Broadheath,53.412878,-2.351667
187500,E05000829,Gorse Hill,53.455582,-2.299011
470000,E05000820,Ashton upon Mersey,53.42914,-2.32575
145000,E05000819,Altrincham,53.386701,-2.343152
223000,E05000834,St Mary's,53.429366,-2.347634
485000,E05000839,Village,53.410109,-2.323363
315000,E05000819,Altrincham,53.395071,-2.345715
205000,E05000820,Ashton upon Mersey,53.431509,-2.323826
410000,E05000835,Sale Moor,53.422708,-2.310322
340000,E05000819,Altrincham,53.385389,-2.343186
175000,E05000832,Longford,53.46043,-2.275474
475000,E05000833,Priory,53.421202,-2.319354
310000,E05000819,Altrincham,53.394365,-2.353695
390000,E05000819,Altrincham,53.391639,-2.369296
257100,E05000838,Urmston,53.449604,-2.364212
285000,E05000819,Altrincham,53.395984,-2.349994
250000,E05000834,St Mary's,53.414661,-2.338066
82500,E05000829,Gorse Hill,53.454601,-2.310027
125000,E05000825,Clifford,53.459763,-2.256117
1080000,E05000821,Bowdon,53.37445,-2.37573
400000,E05000837,Timperley,53.402135,-2.323829
215000,E05000838,Urmston,53.450643,-2.353289
538000,E05000823,Brooklands,53.413426,-2.326637
828000,E05000830,Hale Barns,53.375942,-2.295867
325000,E05000836,Stretford,53.443604,-2.318679
216000,E05000827,Davyhulme West,53.447504,-2.402303
252000,E05000820,Ashton upon Mersey,53.429807,-2.344387
157950,E05000836,Stretford,53.451532,-2.311827
289025,E05000826,Davyhulme East,53.456215,-2.353802
707000,E05000831,Hale Central,53.374573,-2.343866
329750,E05000819,Altrincham,53.395093,-2.362046
317500,E05000830,Hale Barns,53.391492,-2.317327
225000,E05000828,Flixton,53.442125,-2.387016
410000,E05000835,Sale Moor,53.422708,-2.310322
125000,E05000823,Brooklands,53.414284,-2.321499
269950,E05000831,Hale Central,53.380045,-2.347894
207000,E05000838,Urmston,53.446376,-2.333726
191000,E05000829,Gorse Hill,53.454577,-2.325839
300000,E05000819,Altrincham,53.394581,-2.356403
340500,E05000837,Timperley,53.396935,-2.328586
249000,E05000822,Broadheath,53.402922,-2.341402
362000,E05000822,Broadheath,53.405226,-2.355725
380000,E05000839,Village,53.394957,-2.322391
380000,E05000839,Village,53.394957,-2.322391
285000,E05000837,Timperley,53.397088,-2.334979
190000,E05000822,Broadheath,53.399648,-2.351227
157000,E05000836,Stretford,53.452543,-2.32358
220000,E05000836,Stretford,53.450273,-2.321951
1361800,E05000821,Bowdon,53.388832,-2.373015
290250,E05000831,Hale Central,53.383688,-2.33761
775000,E05000837,Timperley,53.395555,-2.323207
457500,E05000831,Hale Central,53.381641,-2.342916
232000,E05000819,Altrincham,53.394548,-2.355411
500000,E05000839,Village,53.398597,-2.315515
100000,E05000829,Gorse Hill,53.45304,-2.305709
100000,E05000824,Bucklow-St Martins,53.4159,-2.438128
125000,E05000820,Ashton upon Mersey,53.420859,-2.33324
209000,E05000827,Davyhulme West,53.446036,-2.403267
155000,E05000835,Sale Moor,53.419457,-2.294921
192500,E05000820,Ashton upon Mersey,53.432175,-2.336745
282000,E05000839,Village,53.39332,-2.315972
586000,E05000832,Longford,53.44635,-2.295844
735000,E05000830,Hale Barns,53.37845,-2.320387
285000,E05000828,Flixton,53.4408,-2.390994
395000,E05000837,Timperley,53.400479,-2.334133
157500,E05000831,Hale Central,53.3847,-2.338655
255000,E05000822,Broadheath,53.413056,-2.355264
125000,E05000828,Flixton,53.44448,-2.384388
340000,E05000832,Longford,53.448895,-2.295531
150000,E05000833,Priory,53.430922,-2.317787
245000,E05000827,Davyhulme West,53.446186,-2.401161
425000,E05000823,Brooklands,53.411378,-2.338913
159995,E05000826,Davyhulme East,53.460913,-2.363601
328000,E05000830,Hale Barns,53.37755,-2.317419
675000,E05000820,Ashton upon Mersey,53.424046,-2.334439
185000,E05000838,Urmston,53.447272,-2.347449
1000000,E05000830,Hale Barns,53.364524,-2.300611
154950,E05000829,Gorse Hill,53.453609,-2.32806
590000,E05000823,Brooklands,53.417047,-2.322919
187000,E05000819,Altrincham,53.39732,-2.353719
317000,E05000823,Brooklands,53.4093,-2.339392
170000,E05000823,Brooklands,53.415312,-2.323838
165000,E05000822,Broadheath,53.406988,-2.361592
200000,E05000839,Village,53.3901,-2.309663
158950,E05000819,Altrincham,53.397124,-2.356018
198000,E05000834,St Mary's,53.424597,-2.352381
365000,E05000832,Longford,53.445928,-2.302857
225000,E05000830,Hale Barns,53.382022,-2.315181
237000,E05000838,Urmston,53.449604,-2.364212
146500,E05000839,Village,53.397841,-2.309118
667500,E05000834,St Mary's,53.418926,-2.342734
320000,E05000822,Broadheath,53.412077,-2.355075
290000,E05000832,Longford,53.443346,-2.300084
203750,E05000829,Gorse Hill,53.456791,-2.334726
520000,E05000838,Urmston,53.451048,-2.353157
283000,E05000823,Brooklands,53.417873,-2.303561
165000,E05000832,Longford,53.448859,-2.302397
292500,E05000819,Altrincham,53.397461,-2.354637
100000,E05000824,Bucklow-St Martins,53.418816,-2.434637
315000,E05000831,Hale Central,53.383753,-2.336799
602000,E05000831,Hale Central,53.380218,-2.347023
277000,E05000822,Broadheath,53.412445,-2.35216
370000,E05000833,Priory,53.42522,-2.312808
500000,E05000830,Hale Barns,53.39096,-2.317744
181000,E05000832,Longford,53.447407,-2.304404
325000,E05000823,Brooklands,53.411984,-2.311281
215000,E05000827,Davyhulme West,53.457702,-2.37011
135000,E05000838,Urmston,53.44989,-2.364757
982500,E05000830,Hale Barns,53.372175,-2.333671
195000,E05000827,Davyhulme West,53.445176,-2.40478
352500,E05000820,Ashton upon Mersey,53.430186,-2.331221
2700000,E05000830,Hale Barns,53.373448,-2.328526
395000,E05000830,Hale Barns,53.367315,-2.312759
259500,E05000825,Clifford,53.457698,-2.267324
537500,E05000834,St Mary's,53.422161,-2.343182
275000,E05000820,Ashton upon Mersey,53.430454,-2.321741
280000,E05000820,Ashton upon Mersey,53.430212,-2.340959
178500,E05000832,Longford,53.45999,-2.286857
312500,E05000823,Brooklands,53.411295,-2.313352
228000,E05000822,Broadheath,53.40313,-2.362085
254500,E05000828,Flixton,53.449209,-2.378333
295000,E05000827,Davyhulme West,53.447463,-2.398463
321950,E05000820,Ashton upon Mersey,53.430844,-2.330459
610000,E05000830,Hale Barns,53.365043,-2.30858
171000,E05000825,Clifford,53.458572,-2.262103
340000,E05000838,Urmston,53.448904,-2.360773
283500,E05000837,Timperley,53.408865,-2.327851
129500,E05000837,Timperley,53.397959,-2.319075
605000,E05000821,Bowdon,53.374778,-2.359845
261950,E05000839,Village,53.393629,-2.317944
500000,E05000837,Timperley,53.401369,-2.334155
560000,E05000821,Bowdon,53.377938,-2.358068
320000,E05000819,Altrincham,53.397202,-2.34862
304000,E05000826,Davyhulme East,53.456215,-2.353802
185000,E05000835,Sale Moor,53.414946,-2.291368
565000,E05000819,Altrincham,53.393842,-2.374125
277000,E05000837,Timperley,53.395906,-2.330293
150000,E05000826,Davyhulme East,53.463127,-2.356707
174950,E05000826,Davyhulme East,53.462773,-2.355032
140000,E05000834,St Mary's,53.413141,-2.362862
335000,E05000820,Ashton upon Mersey,53.430186,-2.331221
230000,E05000823,Brooklands,53.418167,-2.304631
241750,E05000819,Altrincham,53.394808,-2.361156
180000,E05000836,Stretford,53.451375,-2.323511
239750,E05000819,Altrincham,53.394808,-2.361156
181000,E05000839,Village,53.390874,-2.305895
245000,E05000819,Altrincham,53.398459,-2.348299
222450,E05000839,Village,53.393629,-2.317944
130000,E05000835,Sale Moor,53.418779,-2.289724
86500,E05000835,Sale Moor,53.420891,-2.300979
225000,E05000833,Priory,53.426338,-2.318038
195000,E05000833,Priory,53.423964,-2.318652
102000,E05000829,Gorse Hill,53.454577,-2.325839
210000,E05000838,Urmston,53.45137,-2.331898
185000,E05000823,Brooklands,53.41216,-2.319286
320000,E05000823,Brooklands,53.4109,-2.309649
90000,E05000823,Brooklands,53.415452,-2.318514
320000,E05000838,Urmston,53.446156,-2.35408
575000,E05000821,Bowdon,53.376242,-2.354266
145000,E05000826,Davyhulme East,53.450212,-2.347097
347250,E05000819,Altrincham,53.394808,-2.361156
188000,E05000819,Altrincham,53.39732,-2.353719
74000,E05000836,Stretford,53.446054,-2.313413
750000,E05000830,Hale Barns,53.36618,-2.313833
365000,E05000820,Ashton upon Mersey,53.432414,-2.341232
410750,E05000819,Altrincham,53.395093,-2.362046
175000,E05000833,Priory,53.423964,-2.318652
283000,E05000823,Brooklands,53.412387,-2.30811
152500,E05000833,Priory,53.424346,-2.322914
239750,E05000819,Altrincham,53.394808,-2.361156
385000,E05000820,Ashton upon Mersey,53.430175,-2.331718
229950,E05000833,Priory,53.423964,-2.318652
90000,E05000836,Stretford,53.445395,-2.327681
188995,E05000827,Davyhulme West,53.453691,-2.395387
182995,E05000827,Davyhulme West,53.453691,-2.395387
284000,E05000819,Altrincham,53.39761,-2.34721
252500,E05000822,Broadheath,53.40329,-2.353799
195000,E05000833,Priory,53.423964,-2.318652
90000,E05000832,Longford,53.444483,-2.294642
1265000,E05000821,Bowdon,53.372656,-2.371596
183995,E05000827,Davyhulme West,53.453691,-2.395387
530000,E05000823,Brooklands,53.41381,-2.314153
275000,E05000826,Davyhulme East,53.453642,-2.348284
165000,E05000823,Brooklands,53.412459,-2.321049
200000,E05000833,Priory,53.426309,-2.318926
1525000,E05000821,Bowdon,53.375572,-2.355688
238450,E05000839,Village,53.393629,-2.317944
208750,E05000828,Flixton,53.451424,-2.374256
235000,E05000834,St Mary's,53.422615,-2.359843
410000,E05000820,Ashton upon Mersey,53.429229,-2.329377
258950,E05000839,Village,53.393629,-2.317944
266000,E05000822,Broadheath,53.398073,-2.339649
166000,E05000826,Davyhulme East,53.46093,-2.345964
557500,E05000837,Timperley,53.403246,-2.334651
92500,E05000824,Bucklow-St Martins,53.415391,-2.424657
78000,E05000824,Bucklow-St Martins,53.420029,-2.424734
165000,E05000823,Brooklands,53.416774,-2.314882
305000,E05000823,Brooklands,53.412626,-2.309691
175000,E05000819,Altrincham,53.39732,-2.353719
135000,E05000830,Hale Barns,53.38868,-2.320103
235000,E05000836,Stretford,53.447819,-2.31865
160000,E05000834,St Mary's,53.425421,-2.350492
284950,E05000826,Davyhulme East,53.453283,-2.341746
195000,E05000836,Stretford,53.442944,-2.316732
290000,E05000831,Hale Central,53.37907,-2.348681
450000,E05000837,Timperley,53.398964,-2.329414
231500,E05000837,Timperley,53.395363,-2.3251
895000,E05000821,Bowdon,53.378985,-2.365653
535000,E05000831,Hale Central,53.382107,-2.337312
195000,E05000821,Bowdon,53.372097,-2.357523
140000,E05000832,Longford,53.450297,-2.294923
240000,E05000828,Flixton,53.451226,-2.388469
